,Clean Age,Clean Name,Clean Ticket_p,Given Names_p,Title_p,Family Name_p,Unnamed: 0_p,PassengerId,Survived,Pclass_p,Name_p,Sex,is_adult_man,is_woman_or_child,is_male,is_female,Age_p,SibSp,Parch,Ticket_p,Fare,Cabin,Embarked_p,Clean Ticket_s,Pclass_s,Given Names_s,Title_s,Family Name_s,Unnamed: 0_s,Name_s,Age_s,Class/Dept,Ticket_s,Embarked_s,Job,_merge,Match Potential_x,_merge_x,Match Potential_y,_merge_y
1123,45.0,mrs pauline c boeson gibson,112378,pauline c boeson,mrs,gibson,368.0,1260.0,,1.0,"Gibson, Mrs. Leonard (Pauline C Boeson)",female,False,True,False,True,45.0,0.0,1.0,112378,59.4,,C,112378,1.0,pauline caroline,mrs,gibson,810.0,"GIBSON, Mrs Pauline Caroline",44,1st class passenger,112378£59               8s               ,Cherbourg,                             ,,True,left_only,True,right_only
1124,40.0,mrs edwiga grabowska goldenberg,17453,edwiga grabowska,mrs,goldenberg,849.0,850.0,1.0,1.0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,False,True,False,True,,1.0,0.0,17453,89.1042,C92,C,17453,1.0,nella,mrs,goldenberg,835.0,"GOLDENBERG, Mrs Nella",40,1st class passenger,17453£89               2s               1d,Cherbourg,                             ,,True,left_only,True,right_only
1125,38.0,mr manuel estanslas goncalves,3101306,manuel estanslas,mr,goncalves,465.0,466.0,0.0,3.0,"Goncalves, Mr. Manuel Estanslas",male,True,False,True,False,38.0,0.0,0.0,SOTON/O.Q. 3101306,7.05,,S,3101306,3.0,manuel gonçalves,mr,estanislau,695.0,"ESTANISLAU, Mr Manuel Gonçalves",37,3rd class passenger,3101306£7               1s               ,Southampton,General Labourer                             ,,True,left_only,True,right_only
1126,1.0,master sidney leonard goodwin,2144,sidney leonard,master,goodwin,386.0,387.0,0.0,3.0,"Goodwin, Master. Sidney Leonard",male,False,True,True,False,1.0,5.0,2.0,CA 2144,46.9,,S,2144,3.0,sidney leslie,master,goodwin,850.0,"GOODWIN, Master Sidney Leslie",1,3rd class passenger,2144£46               18s               ,Southampton,                             ,,True,left_only,True,right_only
1127,40.0,mr charles frederick goodwin,2144,charles frederick,mr,goodwin,139.0,1031.0,,3.0,"Goodwin, Mr. Charles Frederick",male,True,False,True,False,40.0,1.0,6.0,CA 2144,46.9,,S,2144,3.0,frederick joseph,mr,goodwin,843.0,"GOODWIN, Mr Frederick Joseph",42,3rd class passenger,2144£46               18s               ,Southampton,Engineer                             ,,True,left_only,True,right_only
1128,53.0,col archibald iv gracie,113780,archibald iv,col,gracie,131.0,1023.0,,1.0,"Gracie, Col. Archibald IV",male,True,False,True,False,53.0,0.0,0.0,113780,28.5,C51,C,113780,1.0,archibald,colonel,gracie,858.0,"GRACIE, Colonel Archibald",53,1st class passenger,113780£28               10s               ,Southampton,Writer                             ,,True,left_only,True,right_only
1129,32.0,mr daniel danielsen gronnestad,8471,daniel danielsen,mr,gronnestad,769.0,770.0,0.0,3.0,"Gronnestad, Mr. Daniel Danielsen",male,True,False,True,False,32.0,0.0,0.0,8471,8.3625,,S,8471,3.0,daniel danielsen,mr,grønnestad,873.0,"GRøNNESTAD, Mr Daniel Danielsen",32,3rd class passenger,8471£8               6s               15d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1130,17.0,miss kate hagardon,30631,kate,miss,hagardon,315.0,1207.0,,3.0,"Hagardon, Miss. Kate",female,False,True,False,True,17.0,0.0,0.0,AQ/3. 30631,7.7333,,Q,30631,3.0,catherine kate,miss,hargadon,924.0,"HARGADON, Miss Catherine ""Kate""",17,3rd class passenger,30631£7               14s               8d,Queenstown,                             ,,True,left_only,True,right_only
1131,24.0,mrs anna hamalainen,250649,anna,mrs,hamalainen,247.0,248.0,1.0,2.0,"Hamalainen, Mrs. William (Anna)",female,False,True,False,True,24.0,0.0,2.0,250649,14.5,,S,250649,2.0,anna,mrs,hämäläinen,901.0,"HäMäLäINEN, Mrs Anna",23,2nd class passenger,250649£14               10s               ,Southampton,                             ,,True,left_only,True,right_only
1132,0.6666666666666666,master viljo hamalainen,250649,viljo,master,hamalainen,755.0,756.0,1.0,2.0,"Hamalainen, Master. Viljo",male,False,True,True,False,0.67,1.0,1.0,250649,14.5,,S,250649,2.0,viljo unto johannes,master,hämäläinen,902.0,"HäMäLäINEN, Master Viljo Unto Johannes",8m,2nd class passenger,250649£14               10s               ,Southampton,                             ,,True,left_only,True,right_only
1133,20.0,mr leon hampe,345769,leon,mr,hampe,441.0,442.0,0.0,3.0,"Hampe, Mr. Leon",male,True,False,True,False,20.0,0.0,0.0,345769,9.5,,S,345769,3.0,léon jérome,mr,hampe,906.0,"HAMPE, Mr Léon Jérome",19,3rd class passenger,345769£9               10s               ,Southampton,Painter & Decorator                             ,,True,left_only,True,right_only
1134,45.0,mrs jennie l howard hansen,350026,jennie l howard,mrs,hansen,309.0,1201.0,,3.0,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,False,True,False,True,45.0,1.0,0.0,350026,14.1083,,S,350026,3.0,jennie louise,mrs,hansen,914.0,"HANSEN, Mrs Jennie Louise",45,3rd class passenger,350026£14               2s               2d,Southampton,                             ,,True,left_only,True,right_only
1135,25.0,mr abraham david lishin harmer,374887,abraham david lishin,mr,harmer,785.0,786.0,0.0,3.0,"Harmer, Mr. Abraham (David Lishin)",male,True,False,True,False,25.0,0.0,0.0,374887,7.25,,S,374887,3.0,david abraham harmer,mr,livshin,1333.0,"LIVSHIN, Mr David (Abraham Harmer)",25,3rd class passenger,374887£7               5s               ,Southampton,Jeweller                             ,,True,left_only,True,right_only
1136,37.0,mr charles h harrington,113796,charles h,mr,harrington,602.0,603.0,0.0,1.0,"Harrington, Mr. Charles H",male,False,False,True,False,,0.0,0.0,113796,42.4,,S,113796,1.0,charles henry,mr,harrington,932.0,"HARRINGTON, Mr Charles Henry",37,1st class passengerservant,113796£42               8s               ,Southampton,Servant                             ,,True,left_only,True,right_only
1137,22.0,miss hilda maria hellstrom,7548,hilda maria,miss,hellstrom,169.0,1061.0,,3.0,"Hellstrom, Miss. Hilda Maria",female,False,True,False,True,22.0,0.0,0.0,7548,8.9625,,S,7548,3.0,hilda maria,miss,hellström,980.0,"HELLSTRöM, Miss Hilda Maria",22,3rd class passenger,7548£8               19s               3d,Southampton,                             ,,True,left_only,True,right_only
1138,55.0,mrs mary d kingcome hewlett,248706,mary d kingcome,mrs,hewlett,15.0,16.0,1.0,2.0,"Hewlett, Mrs. (Mary D Kingcome) ",female,False,True,False,True,55.0,0.0,0.0,248706,16.0,,S,248706,2.0,mary dunbar,mrs,hewlett,997.0,"HEWLETT, Mrs Mary Dunbar",56,2nd class passenger,248706£16                             ,Southampton,                             ,,True,left_only,True,right_only
1139,2.0,miss hildur e hirvonen,3101298,hildur e,miss,hirvonen,479.0,480.0,1.0,3.0,"Hirvonen, Miss. Hildur E",female,False,True,False,True,2.0,0.0,1.0,3101298,12.2875,,S,3101298,3.0,hildur elisabeth,miss,hirvonen,1015.0,"HIRVONEN, Miss Hildur Elisabeth",2,3rd class passenger,3101298£12               5s               9d,Southampton,                             ,,True,left_only,True,right_only
1140,22.0,mrs helga e lindqvist hirvonen,3101298,helga e lindqvist,mrs,hirvonen,4.0,896.0,,3.0,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,False,True,False,True,22.0,1.0,1.0,3101298,12.2875,,S,3101298,3.0,helga elisabeth lindqvist,mrs,hirvonen,1014.0,"HIRVONEN, Mrs Helga Elisabeth Lindqvist",22,3rd class passenger,3101298£12               5s               9d,Southampton,                             ,,True,left_only,True,right_only
1141,54.0,mrs eliza needs hocking,29105,eliza needs,mrs,hocking,774.0,775.0,1.0,2.0,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,False,True,False,True,54.0,1.0,3.0,29105,23.0,,S,29105,2.0,elizabeth eliza,mrs,hocking,1019.0,"HOCKING, Mrs Elizabeth ""Eliza""",54,2nd class passenger,29105£23                             ,Southampton,                             ,,True,left_only,True,right_only
1142,51.0,mrs anna andrews hogeboom,13502,anna andrews,mrs,hogeboom,765.0,766.0,1.0,1.0,"Hogeboom, Mrs. John C (Anna Andrews)",female,False,True,False,True,51.0,1.0,0.0,13502,77.9583,D11,S,13502,1.0,anna louisa,mrs,hogeboom,1026.0,"HOGEBOOM, Mrs Anna Louisa",51,1st class passenger,13502£77               19s               2d,Cherbourg,Of Independent Means                             ,,True,left_only,True,right_only
1143,38.0,miss amelie icard,113572,amelie,miss,icard,61.0,62.0,1.0,1.0,"Icard, Miss. Amelie",female,False,True,False,True,38.0,0.0,0.0,113572,80.0,B28,,113572,1.0,rose amélie,miss,icard,1081.0,"ICARD, Miss Rose Amélie",39,1st class passengerservant,113572£80                             ,Southampton,Personal Maid                             ,,True,left_only,True,right_only
1144,29.0,mr ivan jalsevac,349240,ivan,mr,jalsevac,455.0,456.0,1.0,3.0,"Jalsevac, Mr. Ivan",male,True,False,True,False,29.0,0.0,0.0,349240,7.8958,,C,349240,3.0,ivan,mr,jalevac,1102.0,"JAL?EVAC, Mr Ivan",29,3rd class passenger,349240£7               17s               11d,Cherbourg,                             ,,True,left_only,True,right_only
1145,21.0,mr jose neto jardin,3101305,jose neto,mr,jardin,611.0,612.0,0.0,3.0,"Jardin, Mr. Jose Neto",male,False,False,True,False,,0.0,0.0,SOTON/O.Q. 3101305,7.05,,S,3101305,3.0,josé neto,mr,jardim,1109.0,"JARDIM, Mr José Neto",21,3rd class passenger,3101305£7               1s               ,Southampton,General Labourer                             ,,True,left_only,True,right_only
1146,29.0,mr bernt johannesenbratthammer,65306,bernt,mr,johannesenbratthammer,444.0,445.0,1.0,3.0,"Johannesen-Bratthammer, Mr. Bernt",male,False,False,True,False,,0.0,0.0,65306,8.1125,,S,65306,3.0,bernt johannes,mr,johannesen,1126.0,"JOHANNESEN, Mr Bernt Johannes",29,3rd class passenger,65306£8               2s               3d,Southampton,                             ,,True,left_only,True,right_only
1147,8.0,master william arthur willie johnston,6607,william arthur willie,master,johnston,244.0,1136.0,,3.0,"Johnston, Master. William Arthur Willie""""",male,False,False,True,False,,1.0,2.0,W./C. 6607,23.45,,S,6607,3.0,william andrew,master,johnston,1141.0,"JOHNSTON, Master William Andrew",8,3rd class passenger,6607£23               9s               ,Southampton,                             ,,True,left_only,True,right_only
1148,7.0,miss catherine helen carrie johnston,6607,catherine helen carrie,miss,johnston,888.0,889.0,0.0,3.0,"Johnston, Miss. Catherine Helen ""Carrie""",female,False,True,False,True,,1.0,2.0,W./C. 6607,23.45,,S,6607,3.0,catherine nellie,miss,johnston,1142.0,"JOHNSTON, Miss Catherine Nellie",7,3rd class passenger,6607£23               9s               ,Southampton,                             ,,True,left_only,True,right_only
1149,34.0,mrs elizabeth lily watson johnston,6607,elizabeth lily watson,mrs,johnston,33.0,925.0,,3.0,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",female,False,True,False,True,,1.0,2.0,W./C. 6607,23.45,,S,6607,3.0,eliza,mrs,johnston,1140.0,"JOHNSTON, Mrs Eliza",34,3rd class passenger,6607£23               9s               ,Southampton,                             ,,True,left_only,True,right_only
1150,27.0,mr nils hilding jonsson,350408,nils hilding,mr,jonsson,318.0,1210.0,,3.0,"Jonsson, Mr. Nils Hilding",male,True,False,True,False,27.0,0.0,0.0,350408,7.8542,,S,350408,3.0,nils hilding,mr,jönsson,1152.0,"JöNSSON, Mr Nils Hilding",27,3rd class passenger,350408£7               17s               1d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1151,30.0,mr milan karaic,349246,milan,mr,karaic,606.0,607.0,0.0,3.0,"Karaic, Mr. Milan",male,True,False,True,False,30.0,0.0,0.0,349246,7.8958,,S,349246,3.0,milan,mr,karajic,1168.0,"KARAJIC, Mr Milan",30,3rd class passenger,349246£7               17s               11d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1152,18.5,mr vassilios catavelas vassilios katavelas,2682,vassilios catavelas vassilios,mr,katavelas,35.0,927.0,,3.0,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,True,False,True,False,18.5,0.0,0.0,2682,7.2292,,C,2682,3.0,vasilios g,mr,katavelos,1177.0,"KATAVELOS, Mr Vasilios G.",19,3rd class passenger,2682£7               4s               7d,Cherbourg,Farmer                             ,,True,left_only,True,right_only
1153,46.0,miss nora a keane,226593,nora a,miss,keane,303.0,304.0,1.0,2.0,"Keane, Miss. Nora A",female,False,True,False,True,,0.0,0.0,226593,12.35,E101,Q,226593,2.0,nora agnes,miss,keane,1180.0,"KEANE, Miss Nora Agnes",46,2nd class passenger,226593£12               7s               ,Queenstown,                             ,,True,left_only,True,right_only
1154,45.0,mrs florence fannie kelly,223596,florence fannie,mrs,kelly,706.0,707.0,1.0,2.0,"Kelly, Mrs. Florence ""Fannie""",female,False,True,False,True,45.0,0.0,0.0,223596,13.5,,S,223596,2.0,fanny maria ,mrs,kelly,1192.0,"KELLY, Mrs Fanny Maria ",45,2nd class passenger,223596£13               10s               ,Southampton,                             ,,True,left_only,True,right_only
1155,29.0,mr anton kinkheilmann,315153,anton,mr,kinkheilmann,394.0,1286.0,,3.0,"Kink-Heilmann, Mr. Anton",male,True,False,True,False,29.0,3.0,1.0,315153,22.025,,S,315153,3.0,anton,mr,kink,1227.0,"KINK, Mr Anton",29,3rd class passenger,315153£22                             6d,Southampton,                             ,,True,left_only,True,right_only
1156,57.0,rev charles leonard kirkland,219533,charles leonard,rev,kirkland,626.0,627.0,0.0,2.0,"Kirkland, Rev. Charles Leonard",male,True,False,True,False,57.0,0.0,0.0,219533,12.35,,Q,219533,2.0,charles leonard,fr,kirkland,1236.0,"KIRKLAND, Fr Charles Leonard",52,2nd class passenger,219533£12               7s               ,Queenstown,Priest / Minister                             ,,True,left_only,True,right_only
1157,1.0,miss gertrud emilia klasen,350405,gertrud emilia,miss,klasen,263.0,1155.0,,3.0,"Klasen, Miss. Gertrud Emilia",female,False,True,False,True,1.0,1.0,1.0,350405,12.1833,,S,350405,3.0,gertrud emilia,miss,klasén,1240.0,"KLASéN, Miss Gertrud Emilia",1,3rd class passenger,350405£12               3s               8d,Southampton,                             ,,True,left_only,True,right_only
1158,36.0,mrs hulda kristina eugenia lofqvist klasen,350405,hulda kristina eugenia lofqvist,mrs,klasen,153.0,1045.0,,3.0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,False,True,False,True,36.0,0.0,2.0,350405,12.1833,,S,350405,3.0,hulda kristina eugenia,mrs,klasén,1241.0,"KLASéN, Mrs Hulda Kristina Eugenia",36,3rd class passenger,350405£12               3s               8d,Southampton,Housewife                             ,,True,left_only,True,right_only
1159,18.0,mr klas albin klasen,350404,klas albin,mr,klasen,175.0,176.0,0.0,3.0,"Klasen, Mr. Klas Albin",male,False,False,True,False,18.0,1.0,1.0,350404,7.8542,,S,350404,3.0,klas albin,mr,klasén,1239.0,"KLASéN, Mr Klas Albin",18,3rd class passenger,350404£7               17s               1d,Southampton,Farm Labourer                             ,,True,left_only,True,right_only
1160,30.0,rev william lahtinen,250651,william,rev,lahtinen,149.0,1041.0,,2.0,"Lahtinen, Rev. William",male,True,False,True,False,30.0,1.0,1.0,250651,26.0,,S,250651,2.0,william,fr,lahtinen,1256.0,"LAHTINEN, Fr William",35,2nd class passenger,250651£26                             ,Southampton,Priest / Minister                             ,,True,left_only,True,right_only
1161,26.0,mrs anna sylfven lahtinen,250651,anna sylfven,mrs,lahtinen,312.0,313.0,0.0,2.0,"Lahtinen, Mrs. William (Anna Sylfven)",female,False,True,False,True,26.0,1.0,1.0,250651,26.0,,S,250651,2.0,anna amelia,mrs,lahtinen,1257.0,"LAHTINEN, Mrs Anna Amelia",34,2nd class passenger,250651£26                             ,Southampton,                             ,,True,left_only,True,right_only
1162,3.0,miss simonne marie anne andree laroche,2123,simonne marie anne andree,miss,laroche,43.0,44.0,1.0,2.0,"Laroche, Miss. Simonne Marie Anne Andree",female,False,True,False,True,3.0,1.0,2.0,SC/Paris 2123,41.5792,,C,2123,2.0,simonne marie anne andrée,miss,laroche,1272.0,"LAROCHE, Miss Simonne Marie Anne Andrée",3,2nd class passenger,2123£41               11s               7d,Cherbourg,                             ,,True,left_only,True,right_only
1163,40.0,mrs frances lefebre,4133,frances,mrs,lefebre,132.0,1024.0,,3.0,"Lefebre, Mrs. Frank (Frances)",female,False,True,False,True,,0.0,4.0,4133,25.4667,,S,4133,3.0,frances marie,mrs,lefebvre,1285.0,"LEFEBVRE, Mrs Frances Marie",40,3rd class passenger,4133£25               9s               4d,Southampton,                             ,,True,left_only,True,right_only
1164,5.0,master henry forbes lefebre,4133,henry forbes,master,lefebre,176.0,177.0,0.0,3.0,"Lefebre, Master. Henry Forbes",male,False,False,True,False,,3.0,1.0,4133,25.4667,,S,4133,3.0,henry,master,lefebvre,1286.0,"LEFEBVRE, Master Henry",5,3rd class passenger,4133£25               9s               4d,Southampton,                             ,,True,left_only,True,right_only
1165,12.0,miss mathilde lefebre,4133,mathilde,miss,lefebre,229.0,230.0,0.0,3.0,"Lefebre, Miss. Mathilde",female,False,True,False,True,,3.0,1.0,4133,25.4667,,S,4133,3.0,mathilde,miss,lefebvre,1289.0,"LEFEBVRE, Miss Mathilde",12,3rd class passenger,4133£25               9s               4d,Southampton,                             ,,True,left_only,True,right_only
1166,8.0,miss jeannie lefebre,4133,jeannie,miss,lefebre,485.0,486.0,0.0,3.0,"Lefebre, Miss. Jeannie",female,False,True,False,True,,3.0,1.0,4133,25.4667,,S,4133,3.0,jeannie,miss,lefebvre,1288.0,"LEFEBVRE, Miss Jeannie",8,3rd class passenger,4133£25               9s               4d,Southampton,                             ,,True,left_only,True,right_only
1167,3.0,miss ida lefebre,4133,ida,miss,lefebre,409.0,410.0,0.0,3.0,"Lefebre, Miss. Ida",female,False,True,False,True,,3.0,1.0,4133,25.4667,,S,4133,3.0,ida,miss,lefebvre,1287.0,"LEFEBVRE, Miss Ida",3,3rd class passenger,4133£25               9s               4d,Southampton,                             ,,True,left_only,True,right_only
1168,18.0,miss mary lennon,370371,mary,miss,lennon,273.0,1165.0,,3.0,"Lennon, Miss. Mary",female,False,True,False,True,,1.0,0.0,370371,15.5,,Q,370371,3.0,mary  _lennon,miss,mullin,1599.0,"MULLIN, Miss Mary  (_Lennon)",18,3rd class passenger,370371£15               10s               ,Queenstown,                             ,,True,left_only,True,right_only
1169,30.0,miss bertha leroy,17761,bertha,miss,leroy,537.0,538.0,1.0,1.0,"LeRoy, Miss. Bertha",female,False,True,False,True,30.0,0.0,0.0,PC 17761,106.425,,C,17761,1.0,berthe,miss,leroy,1302.0,"LEROY, Miss Berthe",27,1st class passengerservant,17761£106               8s               6d,Cherbourg,Personal Maid                             ,,True,left_only,True,right_only
1170,35.0,mr gustave j lesurer,17755,gustave j,mr,lesurer,737.0,738.0,1.0,1.0,"Lesurer, Mr. Gustave J",male,True,False,True,False,35.0,0.0,0.0,PC 17755,512.3292,B101,C,17755,1.0,gustave j,mr,lesueur,1304.0,"LESUEUR, Mr Gustave J.",35,1st class passengerservant,17755£512               6s               7d,Cherbourg,Servant                             ,,True,left_only,True,right_only
1171,36.0,mr rene jacques levy,2163,rene jacques,mr,levy,292.0,293.0,0.0,2.0,"Levy, Mr. Rene Jacques",male,True,False,True,False,36.0,0.0,0.0,SC/Paris 2163,12.875,D,C,2163,2.0,rené jacques,mr,lévy,1306.0,"LéVY, Mr René Jacques",36,2nd class passenger,2163£12               17s               6d,Southampton,Chemist                             ,,True,left_only,True,right_only
1172,24.0,mr rene aime lievens,345781,rene aime,mr,lievens,770.0,771.0,0.0,3.0,"Lievens, Mr. Rene Aime",male,True,False,True,False,24.0,0.0,0.0,345781,9.5,,S,345781,3.0,rené aimé,mr,lievens,1311.0,"LIEVENS, Mr René Aimé",24,3rd class passenger,345781£9               10s               ,Southampton,Farmer                             ,,True,left_only,True,right_only
1173,55.0,mrs sigrid posse lindstrom,112377,sigrid posse,mrs,lindstrom,240.0,1132.0,,1.0,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",female,False,True,False,True,55.0,0.0,0.0,112377,27.7208,,C,112377,1.0,sigrid,mrs,lindström,1323.0,"LINDSTRöM, Mrs Sigrid",55,1st class passenger,112377£27               14s               5d,Cherbourg,                             ,,True,left_only,True,right_only
1174,61.0,mr john lingane,235509,john,mr,lingane,193.0,1085.0,,2.0,"Lingane, Mr. John",male,True,False,True,False,61.0,0.0,0.0,235509,12.35,,Q,235509,2.0,john,mr,linnane,1329.0,"LINNANE, Mr John",61,2nd class passenger,235509£12               7s               ,Queenstown,Gentleman                             ,,True,left_only,True,right_only
1175,32.0,mr thure edvin lundstrom,350403,thure edvin,mr,lundstrom,341.0,1233.0,,3.0,"Lundstrom, Mr. Thure Edvin",male,True,False,True,False,32.0,0.0,0.0,350403,7.5792,,S,350403,3.0,thure edvin,mr,lundström,1358.0,"LUNDSTRöM, Mr Thure Edvin",32,3rd class passenger,350403£7               11s               7d,Southampton,                             ,,True,left_only,True,right_only
1176,22.0,mr matti alexanteri maenpaa,3101275,matti alexanteri,mr,maenpaa,243.0,244.0,0.0,3.0,"Maenpaa, Mr. Matti Alexanteri",male,True,False,True,False,22.0,0.0,0.0,STON/O 2. 3101275,7.125,,S,3101275,3.0,matti alexanteri,mr,mäenpää,1374.0,"MäENPää, Mr Matti Alexanteri",22,3rd class passenger,3101275£7               2s               6d,Southampton,                             ,,True,left_only,True,right_only
1177,22.0,mr john mahon,3130,john,mr,mahon,256.0,1148.0,,3.0,"Mahon, Mr. John",male,False,False,True,False,,0.0,0.0,AQ/4 3130,7.75,,Q,3130,3.0,john,mr,meehon,1517.0,"MEEHON, Mr John",22,3rd class passenger,3130£7               15s               ,Queenstown,General Labourer                             ,,True,left_only,True,right_only
1178,29.0,mr kalle edvard makinen,3101268,kalle edvard,mr,makinen,97.0,989.0,,3.0,"Makinen, Mr. Kalle Edvard",male,True,False,True,False,29.0,0.0,0.0,STON/O 2. 3101268,7.925,,S,3101268,3.0,kalle edvard,mr,mäkinen,1381.0,"MäKINEN, Mr Kalle Edvard",29,3rd class passenger,3101268£7               18s               6d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1179,25.0,mr noel malachard,237735,noel,mr,malachard,301.0,1193.0,,2.0,"Malachard, Mr. Noel",male,False,False,True,False,,0.0,0.0,237735,15.0458,D,C,237735,2.0,jeannoël,mr,malachard,1382.0,"MALACHARD, Mr Jean-Noël",25,2nd class passenger,237735£15                             11d,Cherbourg,                             ,,True,left_only,True,right_only
1180,1.0,master andre mallet,2079,andre,master,mallet,827.0,828.0,1.0,2.0,"Mallet, Master. Andre",male,False,True,True,False,1.0,0.0,2.0,S.C./PARIS 2079,37.0042,,C,2079,2.0,andré clement,master,mallet,1385.0,"MALLET, Master André Clement",1,2nd class passenger,2079£37                             1d,Cherbourg,                             ,,True,left_only,True,right_only
1181,24.0,mrs antoinette magnin mallet,2079,antoinette magnin,mrs,mallet,361.0,1253.0,,2.0,"Mallet, Mrs. Albert (Antoinette Magnin)",female,False,True,False,True,24.0,1.0,1.0,S.C./PARIS 2079,37.0042,,C,2079,2.0,antonine marie,mrs,mallet,1384.0,"MALLET, Mrs Antonine Marie",24,2nd class passenger,2079£37                             1d,Cherbourg,                             ,,True,left_only,True,right_only
1182,28.0,miss margareth mannion,36866,margareth,miss,mannion,727.0,728.0,1.0,3.0,"Mannion, Miss. Margareth",female,False,True,False,True,,0.0,0.0,36866,7.7375,,Q,36866,3.0,margaret,miss,mannion,1391.0,"MANNION, Miss Margaret",28,3rd class passenger,36866£7               14s               9d,Queenstown,                             ,,True,left_only,True,right_only
1183,29.0,mr pierre marechal,11774,pierre,mr,marechal,839.0,840.0,1.0,1.0,"Marechal, Mr. Pierre",male,False,False,True,False,,0.0,0.0,11774,29.7,C47,C,11774,1.0,pierre,mr,maréchal,1395.0,"MARéCHAL, Mr Pierre",29,1st class passenger,11774£29               14s               ,Cherbourg,Aviator                             ,,True,left_only,True,right_only
1184,22.0,mrs fatima masselmani,2649,fatima,mrs,masselmani,19.0,20.0,1.0,3.0,"Masselmani, Mrs. Fatima",female,False,True,False,True,,0.0,0.0,2649,7.225,,C,2649,3.0,fatima,mrs,mousselmani,1589.0,"MOUSSELMANI, Mrs Fatima",22,3rd class passenger,2649£7               4s               6d,Cherbourg,                             ,,True,left_only,True,right_only
1185,24.0,mlle berthe antonine mrs de villiers mayne,17482,berthe antonine mrs de villiers,mlle,mayne,710.0,711.0,1.0,1.0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,False,True,False,True,24.0,0.0,0.0,PC 17482,49.5042,C90,C,17482,1.0,berthe antonine,mlle,mayné,1430.0,"MAYNé, Mlle Berthe Antonine",24,1st class passenger,17482£49               10s               1d,Cherbourg,Singer                             ,,True,left_only,True,right_only
1186,31.0,miss brigdet delia mcdermott,330932,brigdet delia,miss,mcdermott,82.0,83.0,1.0,3.0,"McDermott, Miss. Brigdet Delia",female,False,True,False,True,,0.0,0.0,330932,7.7875,,Q,330932,3.0,bridget delia,miss,mcdermott,1455.0,"MCDERMOTT, Miss Bridget Delia",31,3rd class passenger,330932£7               15s               8d,Queenstown,                             ,,True,left_only,True,right_only
1187,22.0,miss mary mcgovern,330931,mary,miss,mcgovern,358.0,359.0,1.0,3.0,"McGovern, Miss. Mary",female,False,True,False,True,,0.0,0.0,330931,7.8792,,Q,330931,3.0,mary,ms,mcgovern,1477.0,"MCGOVERN, Ms Mary",22,3rd class passenger,330931£7               17s               7d,Queenstown,                             ,,True,left_only,True,right_only
1188,63.0,miss marion ogden meanwell,392087,marion ogden,miss,meanwell,564.0,565.0,0.0,3.0,"Meanwell, Miss. (Marion Ogden)",female,False,True,False,True,,0.0,0.0,SOTON/O.Q. 392087,8.05,,S,392087,3.0,marian,mrs,meanwell,1515.0,"MEANWELL, Mrs Marian",63,3rd class passenger,392087£8               1s               ,Southampton,Milliner                             ,,True,left_only,True,right_only
1189,21.0,mr karl albert midtsjo,345501,karl albert,mr,midtsjo,259.0,1151.0,,3.0,"Midtsjo, Mr. Karl Albert",male,True,False,True,False,21.0,0.0,0.0,345501,7.775,,S,345501,3.0,karl albert,mr,midtsjø,1530.0,"MIDTSJø, Mr Karl Albert",21,3rd class passenger,345501£7               15s               6d,Southampton,Farmer                             ,,True,left_only,True,right_only
1190,28.0,mr stoytcho mionoff,349207,stoytcho,mr,mionoff,105.0,106.0,0.0,3.0,"Mionoff, Mr. Stoytcho",male,True,False,True,False,28.0,0.0,0.0,349207,7.8958,,S,349207,3.0,stoytcho,mr,mihoff,1531.0,"MIHOFF, Mr Stoytcho",28,3rd class passenger,349207£7               17s               11d,Southampton,General Labourer                             ,,True,left_only,True,right_only
1191,23.0,miss helen mary ellie mockler,330980,helen mary ellie,miss,mockler,359.0,360.0,1.0,3.0,"Mockler, Miss. Helen Mary ""Ellie""",female,False,True,False,True,,0.0,0.0,330980,7.8792,,Q,330980,3.0,ellen mary,miss,mockler,1552.0,"MOCKLER, Miss Ellen Mary",23,3rd class passenger,330980£7               17s               7d,Queenstown,                             ,,True,left_only,True,right_only
1192,27.0,rev juozas montvila,211536,juozas,rev,montvila,886.0,887.0,0.0,2.0,"Montvila, Rev. Juozas",male,True,False,True,False,27.0,0.0,0.0,211536,13.0,,S,211536,2.0,juozas,fr,montvila,1557.0,"MONTVILA, Fr Juozas",27,2nd class passenger,211536£13                             ,Southampton,Priest / Minister                             ,,True,left_only,True,right_only
